0.7895,ethanol,OCC,0.0001125370187561,C=C;C=C(C(=O)NCC);C=C(CO),14,348,0.678474037037037,0.0371222577646058,0.0012824952937788,14.127679012345675,0.6808141790163025,1.4924814814814813,0.4028598724340242
1.261,glycerol,OCC(O)CO,2.46791707798618e-05,C=C;C=Cc1cccc(C)c1;C=CCl,23,298,1.3960454320987656,0.0273885421681629,4.421479876917492e-05,25.325703703703702,0.7897818333611318,2.8087037037037037,0.1093362064261665
0.7895,ethanol,OCC,0.0001125370187561,C=Cc1ccccc1;C=CCC;C=C(C(=O)NCC),20,348,1.0180284938271604,0.1056242028927039,0.0021346787306175,22.900580246913577,0.7258410509297154,2.6234938271604937,0.4978013665903097
0.7845,acetone,CC(C)=O,0.0001233958538993,C=Cc1cccc(C)c1;C=C(C(=O)NCC);C=C(Br),14,348,0.7502186790123456,0.0497888011447135,0.0009046542530018,16.798345679012346,1.019117376058829,1.8471975308641977,0.5404966947456205
1.07,phenol,Oc1ccccc1,0.0001184600197433,C=C(C(=O)O);CC=CCBr;C=C(Br),20,280,1.1295714814814817,0.0535724332582777,251.88712109639692,17.46466666666667,0.394753650324407,3.3430617283950617,0.3915974988784745
0.6795,n-heptane,CCCCCCC,0.0001382033563672,CC=C;C=C(C(=O)OCC);C=C(CN),14,298,0.7857950617283951,0.0373211360820243,0.0004063173296164,14.639296296296296,0.4505477446766281,2.3209382716049385,0.2452790975517035
0.877,benzene,c1ccccc1,9.378084896347484e-05,CC=CCBr;C=Cc1cccc(C)c1;C=C(C(=O)NCC),14,298,0.7979555802469135,0.082232363712079,352.9454417979185,17.96611111111111,1.191382297072513,1.9537654320987656,0.6492274853192439
0.786,n-propyl_alcohol,CC(O)C,8.884501480750248e-05,CC=C;C=C(C(=O)OCC);C=C(F),20,298,1.1250472839506171,0.0393590180110723,0.0006523445628519,20.192666666666668,0.5841065140478117,3.358592592592592,0.1566821724224133
0.877,benzene,c1ccccc1,9.378084896347484e-05,C=C(CN);C=C(C(=O)NCC);C=C(F),14,298,0.7428056049382716,0.059819150134029,243.73541589158955,14.069530864197528,0.5727628532686442,1.8032222222222225,0.3869373573571289
1.49,chloroform,ClC(Cl)Cl,9.87166831194472e-05,C=C(CN);C=C(C(=O)OCCO);C=C,20,280,1.078173987654321,0.0651982871002169,0.0007007232207115,20.631543209876547,0.5276100329773294,3.150703703703704,0.3521035707773833
1.049,acetic_acid,CC(O)=O,8.884501480750248e-05,C=CCC;CC=CCBr;C=C(CO),20,348,1.1217201234567902,0.0378290985227838,0.0002044704840074,18.42474074074074,0.4303970827433884,2.700950617283951,0.3304597956994058
0.877,benzene,c1ccccc1,9.378084896347484e-05,CC=CC;C=C(C=O);C=CCl,14,298,0.7362233827160494,0.0515941032252617,211.0665034592052,12.511123456790123,0.5527874903159251,1.887703703703704,0.3379203078104763
1.049,acetic_acid,CC(O)=O,8.884501480750248e-05,C=C;C=C(F);C=CCl,20,348,0.9471724320987654,0.0467650146087489,0.0004142650689973,14.112160493827158,0.2691542976995287,2.9784320987654325,0.2897278816224327
0.7845,acetone,CC(C)=O,0.0001233958538993,C=C(C=O);C=C(Br),24,280,1.400355308641975,0.1084202905715567,0.0015637235761464,19.244703703703703,0.503742375966433,4.231716049382716,0.4800843607597742
1.049,acetic_acid,CC(O)=O,8.884501480750248e-05,C=C(C(=O)O);CC=CC;C=Cc1cccc(C)c1,20,280,1.1758196296296295,0.0173686855615049,0.0001117782018948,21.894827160493826,0.3730509444613994,3.205197530864198,0.1037085683750248
1.587,carbon_tetrachloride,ClC(Cl)(Cl)Cl,0.0001046396841066,C=C(C(=O)NCC);C=C(C=O),14,348,0.7161297037037038,0.0588894765996762,0.0005385970898769,14.770765432098766,0.8370308528851271,1.597716049382716,0.3794922284722209
1.07,phenol,Oc1ccccc1,0.0001184600197433,C=C(C(=O)N(C)C);CC=CC;C=C(F),14,280,0.819533024691358,0.045482809817156,257.76321971655807,14.007283950617284,0.4223643396659212,2.4152839506172845,0.2999636288474091
1.07,phenol,Oc1ccccc1,0.0001184600197433,C=Cc1ccccc1;C=C(CN);C=C(C(=O)O),20,280,1.0187035432098763,0.1765904128457665,221.98562738474985,23.55004938271605,1.3106909110190756,1.9898024691358025,1.1394778251760662
0.7845,acetone,CC(C)=O,0.0001233958538993,C=C(CN);C=CCC;CC=CC,14,348,0.8276605555555557,0.0543080715793395,0.0030621042342931,13.544950617283952,0.3788935125568181,2.250395061728395,0.3862514590331577
1.07,phenol,Oc1ccccc1,0.0001184600197433,CC=C;C=C;C=C(C(=O)NCC),20,280,0.9969184197530864,0.1077452669082612,274.26515637561835,18.06888888888889,0.6989061294464209,2.955197530864197,0.4895413429054347
1.049,acetic_acid,CC(O)=O,8.884501480750248e-05,CC=C;C=C(C(=O)OCCO);C=CCl,14,348,0.7703663950617284,0.0380942380558241,0.0004770234293569,15.525506172839506,0.3928795600783125,1.9482592592592591,0.1569934950117186
1.261,glycerol,OCC(O)CO,2.46791707798618e-05,C=C;CC=CC;C=Cc1cccc(C)c1,14,298,0.7218585802469136,0.0152412626480799,4.508968041837651e-05,14.343802469135804,0.4075761966102609,2.2766913580246912,0.1017440072522014
1.587,carbon_tetrachloride,ClC(Cl)(Cl)Cl,0.0001046396841066,CC=C;CC=CCBr,20,348,1.1180021728395062,0.0522929545089849,0.0016937041561929,17.892037037037035,0.3826134123624209,3.6099135802469138,0.1241289848395824
1.293,carbon_disulfide,S=C=S,9.378084896347484e-05,C=C(C(=O)OCC);C=C(C(=O)O);CC=CCBr,20,348,1.0221032592592592,0.0765519892476497,0.0007523296333103,21.134925925925927,0.8176991927485764,2.870567901234568,0.4509047951378553
0.6795,n-heptane,CCCCCCC,0.0001382033563672,CC=CCBr;C=C(C(=O)NCC);C=C(C=O),23,280,1.235112098765432,0.0563265691690929,0.0007050322584682,23.13881481481481,0.809407741272823,3.186962962962962,0.1777685722925302
1.049,acetic_acid,CC(O)=O,8.884501480750248e-05,C=C(CN);CC=CCBr;C=C(CO),23,348,1.228691111111111,0.0203624478263661,0.0002216202675037,20.394938271604936,0.3541835454166754,3.313765432098765,0.2007764724550164
1.261,glycerol,OCC(O)CO,2.46791707798618e-05,C=C(C(=O)O);C=C(Br);C=C(F),20,298,1.2031760493827162,0.0154309197119956,2.2790382017452177e-05,16.200975308641976,0.320214934580835,3.3820740740740747,0.0952248512249262
1.293,carbon_disulfide,S=C=S,9.378084896347484e-05,CC=C;C=C(C(=O)NCC),14,298,0.7672387160493827,0.0558348105408198,0.0005152199161971,14.459975308641976,0.7108811776753221,2.4551604938271603,0.4440384105504845
0.7845,acetone,CC(C)=O,0.0001233958538993,CC=C;C=C;C=CCC,20,280,0.6852907283950617,0.0668999319586677,0.0010493616642195,13.919666666666666,1.2047166564060705,1.0751111111111111,0.3620359439218129
0.7845,acetone,CC(C)=O,0.0001233958538993,C=C;C=CCC;C=C(CO),20,280,1.0669244074074076,0.105367321627521,0.0030084045020479,17.348530864197528,0.6406947634494911,3.0937283950617283,0.6839537204101286
1.261,glycerol,OCC(O)CO,2.46791707798618e-05,CC=CCBr;C=C(C=O);C=C(Br),14,298,0.7804150740740741,0.019472690930341,3.570114588943151e-05,12.520654320987656,0.2661317858122187,2.4215925925925923,0.0846688214624862
1.587,carbon_tetrachloride,ClC(Cl)(Cl)Cl,0.0001046396841066,C=C(CN);CC=CC;C=CCl,20,348,0.9310411728395064,0.039798463185724,0.002021922799902,17.128604938271604,0.4017740191261117,2.156604938271605,0.4406620070077042
1.587,carbon_tetrachloride,ClC(Cl)(Cl)Cl,0.0001046396841066,C=C(C(=O)N(C)C);C=C(Br);C=C(F),23,348,1.1351345555555554,0.0936718503905001,0.0015203986453791,20.387913580246916,0.796973398219726,3.30720987654321,0.2317200693072092
0.6606000000000001,n-hexane,CCCCCC,0.0001579466929911,C=CCC;C=Cc1cccc(C)c1;C=C(CO),23,280,1.2372880246913582,0.0521014477991238,0.0008013384875314,25.28545679012345,0.5924484464602414,3.34862962962963,0.1709439619712575
0.786,n-propyl_alcohol,CC(O)C,8.884501480750248e-05,C=Cc1ccccc1;C=C;C=C(F),23,298,1.407695925925926,0.0421309489707946,0.0006773551882451,22.268222222222224,0.5135400738086633,3.1232345679012345,0.2073014308911172
0.7895,ethanol,OCC,0.0001125370187561,C=C(C(=O)OCC);C=C(C(=O)O);CC=CCBr,20,348,1.2723164197530863,0.0286786331315309,0.0006289892804979,22.409506172839503,0.4457438262094849,3.880888888888888,0.1580587482591031
0.786,n-propyl_alcohol,CC(O)C,8.884501480750248e-05,C=C(C(=O)OCCO);CC=CC;C=C(F),14,298,0.739373086419753,0.0399520015531593,0.0005727411308526,13.916950617283952,0.5010461130853032,2.22879012345679,0.1500287804528927
1.07,phenol,Oc1ccccc1,0.0001184600197433,C=C(C(=O)NCC);C=C(C=O);C=C(F),20,280,1.1603096296296298,0.0813313147206155,232.2624264499318,19.81748148148148,0.5778629020863701,3.344765432098766,0.4101386477887673
0.786,n-propyl_alcohol,CC(O)C,8.884501480750248e-05,C=Cc1ccccc1;CC=CCBr;C=C(CO),20,298,1.0690914320987654,0.0327180259769081,0.0003228138721273,21.26351851851852,0.4072964495367133,3.257975308641976,0.1530841756107913
1.049,acetic_acid,CC(O)=O,8.884501480750248e-05,CC=C;C=C(CN);C=C(C=O),14,348,0.767441938271605,0.0251813647221073,0.0004802967135524,12.844456790123456,0.4089516271126594,2.445493827160494,0.1237278099278831
0.7845,acetone,CC(C)=O,0.0001233958538993,C=C(C(=O)O);C=C(CO);C=CCl,23,348,1.3545034567901235,0.1149820479080844,0.0094495509363767,19.608802469135803,0.5566051511753111,3.90358024691358,0.5352253676515313
1.07,phenol,Oc1ccccc1,0.0001184600197433,CC=C;C=C(C(=O)OCCO);C=CCl,23,280,1.0792549506172835,0.2415361906431773,128.9514575589836,22.490098765432094,1.6211430779342948,2.551950617283951,1.2989426744993102
0.786,n-propyl_alcohol,CC(O)C,8.884501480750248e-05,C=C(C(=O)OCC);C=C(CN);CC=CCBr,14,348,0.7686013580246913,0.0549559302587101,0.0009176760415616,15.32838271604938,0.6540026157666803,1.9040864197530865,0.3723241053775681
0.6795,n-heptane,CCCCCCC,0.0001382033563672,CC=C;C=C(C(=O)O);C=Cc1cccc(C)c1,14,298,0.8490465679012345,0.0364124869980229,0.0006105777168712,15.210123456790123,0.4582919815073973,2.1522962962962966,0.4707616220563199
1.49,chloroform,ClC(Cl)Cl,9.87166831194472e-05,C=C(C(=O)O);C=C(F);C=CCl,20,280,1.1214106172839504,0.0335874300909252,0.0012740599315029,16.055666666666667,0.4684420725219309,3.356444444444445,0.2126321811119954
0.7895,ethanol,OCC,0.0001125370187561,C=C(C(=O)N(C)C);C=C(C(=O)NCC);C=C(Br),14,348,0.9111300617283952,0.028212875034061,0.0005850498880032,17.02604938271605,0.5650701453503678,2.406111111111111,0.3381039726124144
1.07,phenol,Oc1ccccc1,0.0001184600197433,C=Cc1ccccc1;C=C(Br),14,280,0.7408924567901235,0.089189514936558,235.65086347364763,15.754061728395063,0.8217646676689814,1.70020987654321,0.5102246834060215
0.786,n-propyl_alcohol,CC(O)C,8.884501480750248e-05,C=C(C(=O)N(C)C);C=C(C(=O)NCC);C=C(F),14,298,0.9144471604938272,0.0191957005792268,0.0003588804967822,16.860641975308642,0.5147141435749538,2.74158024691358,0.1627206850348493
0.7845,acetone,CC(C)=O,0.0001233958538993,C=C(CN);C=C(C(=O)NCC);C=C(F),23,280,1.2432334567901235,0.0776727881097489,0.0080049721655825,22.219172839506168,0.8726121674706714,3.0558765432098767,0.3713074458266656
0.7845,acetone,CC(C)=O,0.0001233958538993,C=C(C(=O)OCCO);C=C(Br);C=CCl,20,280,1.258885185185185,0.0822819924062879,0.0019522747380346,20.6871975308642,0.6995547511599407,3.5721481481481483,0.3065917425023784
1.049,acetic_acid,CC(O)=O,8.884501480750248e-05,C=C(C(=O)O);C=Cc1cccc(C)c1;C=C(CO),14,348,0.9941587777777776,0.0286059798250835,0.0001161018200194,17.575975308641976,0.3805906707337897,2.965061728395062,0.1037702050150451
0.6795,n-heptane,CCCCCCC,0.0001382033563672,C=Cc1ccccc1;C=C(C(=O)OCCO);C=C(C(=O)N(C)C),14,298,0.9163583580246912,0.0293174863500294,0.000556056942208,18.923703703703705,0.5110344735887776,2.536172839506173,0.1333842301119382
0.6795,n-heptane,CCCCCCC,0.0001382033563672,C=C(CN);C=CCC;C=Cc1cccc(C)c1,20,298,0.9998465432098764,0.0792795595483101,0.0006824186370769,21.88203703703704,0.5581389146180133,2.942111111111111,0.4824463380893283
1.261,glycerol,OCC(O)CO,2.46791707798618e-05,C=C(CN),15,298,0.9157082839506172,0.0117974868701022,1.0129783952863444e-05,13.82867901234568,0.287643762324099,2.8637160493827154,0.0504736172541022
1.049,acetic_acid,CC(O)=O,8.884501480750248e-05,C=C(CN);CC=CCBr;C=C(C=O),23,280,1.2311745679012345,0.0150334525781082,9.016217613448144e-05,20.1308024691358,0.3467251168585425,3.371234567901234,0.0672554135881421
1.587,carbon_tetrachloride,ClC(Cl)(Cl)Cl,0.0001046396841066,C=CCC;CC=CCBr;C=C(F),20,348,0.930385098765432,0.0501766346288947,0.001505842150918,17.181987654320988,0.5113794825334964,2.7617654320987657,0.2903113386916905
0.786,n-propyl_alcohol,CC(O)C,8.884501480750248e-05,C=C;C=CCC;C=C(Br),23,298,1.1765059259259258,0.0752247337637141,0.0008173670648387,18.669135802469132,0.4414424658927727,3.2783456790123457,0.177882341505841
0.6795,n-heptane,CCCCCCC,0.0001382033563672,C=C(C(=O)OCCO);C=C(Br);C=CCl,20,280,0.8250874197530864,0.0329164780862349,0.0002702022037054,16.277185185185182,0.4393394062164184,2.4213086419753083,0.1589159760885621
1.261,glycerol,OCC(O)CO,2.46791707798618e-05,C=C(CN);C=C(C(=O)O);CC=CC,14,298,0.9472822716049382,0.0153537344586737,3.741312944551344e-05,13.282777777777778,0.256173889630452,2.840222222222222,0.0847176865816878
0.786,n-propyl_alcohol,CC(O)C,8.884501480750248e-05,C=C(C(=O)O);C=CCC;C=C(CO),20,298,1.0917333333333334,0.020502424668413,0.0002614319622615,18.371382716049386,0.3836605549566702,3.23441975308642,0.2144813937193408
1.049,acetic_acid,CC(O)=O,8.884501480750248e-05,C=Cc1ccccc1;CC=CC;C=C(Br),23,280,1.2182837037037035,0.0257042211763472,9.544033178119732e-05,22.654925925925923,0.5612330951624503,2.991753086419753,0.1970597785384793
0.6606000000000001,n-hexane,CCCCCC,0.0001579466929911,C=C(CN);C=C(CO),14,280,0.5987798024691359,0.0407669040638191,0.0007137886084574,10.868506172839506,0.4890855443733564,1.4087283950617284,0.2002493514944989
1.293,carbon_disulfide,S=C=S,9.378084896347484e-05,C=C;C=C(C=O);C=C(F),23,348,0.9020304444444444,0.0965986220071436,0.0028160247486577,15.91179012345679,0.8096442858021562,2.3786543209876543,0.4861359907409394
1.587,carbon_tetrachloride,ClC(Cl)(Cl)Cl,0.0001046396841066,C=C(C(=O)O);C=CCC;C=C(CO),14,348,0.6911735432098766,0.0308327100245503,0.0063354741804557,12.700790123456793,0.327438269219356,1.998222222222222,0.2566528615816015
1.049,acetic_acid,CC(O)=O,8.884501480750248e-05,CC=C;C=CCC;C=C(C=O),14,348,0.7602851358024691,0.0431454107491162,0.0008202728057757,12.620555555555557,0.3822976346794228,2.3993086419753085,0.2708642611161679
1.293,carbon_disulfide,S=C=S,9.378084896347484e-05,CC=C;C=C(C(=O)OCC);CC=CC,20,298,1.0225375432098769,0.1221794339029311,0.0042118402403327,20.136567901234567,0.9966698865087544,2.7259506172839507,0.5537155507492942
1.261,glycerol,OCC(O)CO,2.46791707798618e-05,C=C(CN);C=C(C(=O)N(C)C);C=CCC,20,298,1.1879755555555551,0.015966768189579,3.769898809950142e-05,21.164629629629637,0.4453508381025325,2.997604938271605,0.1331856292077539
0.7845,acetone,CC(C)=O,0.0001233958538993,CC=C;C=C(CN);C=C(C(=O)O),14,280,0.8435069259259259,0.0543372957966104,0.0044336283308951,13.036629629629632,0.4391852851333258,2.550061728395061,0.3781824416238387
0.7895,ethanol,OCC,0.0001125370187561,CC=C;C=C(C(=O)O);C=C(C=O),14,348,0.668469012345679,0.0509674708062168,0.0009680855815311,12.3051975308642,0.5974466745097776,1.6008765432098764,0.4118527659343854
1.261,glycerol,OCC(O)CO,2.46791707798618e-05,C=Cc1ccccc1;CC=CCBr;C=C(CO),23,298,1.3687900000000002,0.0111425286932101,3.563295225278615e-05,24.10420987654321,0.3489930034336844,3.1508148148148147,0.0859507626940084
1.07,phenol,Oc1ccccc1,0.0001184600197433,C=C(C(=O)N(C)C);C=C;CC=CC,14,280,0.7408938148148148,0.09029486117928,230.14897263848937,13.844358024691358,0.6141387487225651,1.821962962962963,0.4456790475701911
0.6606000000000001,n-hexane,CCCCCC,0.0001579466929911,C=Cc1ccccc1;C=C(CN);C=Cc1cccc(C)c1,14,280,0.8488112839506173,0.0159691847818974,0.0002638925419436,17.53762962962963,0.5595504245736962,2.514901234567901,0.154902566344797
1.293,carbon_disulfide,S=C=S,9.378084896347484e-05,C=C(C(=O)O);C=C(CO);C=CCl,20,348,0.7913808395061729,0.0928338418531795,0.0014305441144787,14.919469135802473,0.8150882567742908,1.9588765432098767,0.50866507408896
0.6795,n-heptane,CCCCCCC,0.0001382033563672,C=C(CN);C=C(C(=O)N(C)C),24,280,1.2046934567901233,0.0472034593354744,0.0003587089865738,23.127395061728397,0.4598098823175162,3.0943086419753083,0.1670856690129761
0.786,n-propyl_alcohol,CC(O)C,8.884501480750248e-05,C=C(C(=O)O),25,298,1.4723260493827162,0.0267149631941857,0.0002917732884049,23.206506172839507,0.3946489336436799,3.1477901234567907,0.241938351297143
0.7845,acetone,CC(C)=O,0.0001233958538993,CC=C;C=Cc1ccccc1;C=CCl,20,348,1.1153104444444446,0.0866760468587586,0.007481005493775,20.161543209876545,0.8852440557588416,3.336530864197531,0.3744486675139289
1.293,carbon_disulfide,S=C=S,9.378084896347484e-05,C=Cc1ccccc1;C=C(C(=O)O),14,298,0.8552687407407408,0.0404557102163047,0.0026034029998105,16.054543209876545,0.5691919993143999,1.837728395061728,0.3582540657319517
1.293,carbon_disulfide,S=C=S,9.378084896347484e-05,CC=CCBr;C=C(C(=O)NCC);C=C(F),20,348,0.8902027037037037,0.0978527110045973,0.0119284705849738,19.528172839506173,1.211428111318182,1.8361728395061727,0.5921068219882487
1.49,chloroform,ClC(Cl)Cl,9.87166831194472e-05,CC=C;C=C(C(=O)OCC);C=C(CN),14,280,0.7929445308641975,0.0328175857486882,9.715521426249188e-05,14.901185185185186,0.3641574788606584,2.4169753086419754,0.3614370827992551
1.587,carbon_tetrachloride,ClC(Cl)(Cl)Cl,0.0001046396841066,C=Cc1ccccc1;C=C(C(=O)O);C=C(C=O),20,348,1.0286184074074074,0.0474211105406452,0.0020909734092434,19.711456790123457,0.9246269591381192,2.66341975308642,0.2639100044977702
0.6606000000000001,n-hexane,CCCCCC,0.0001579466929911,C=Cc1ccccc1;C=C;C=CCl,14,280,0.7244673086419754,0.0534636536526675,0.0004217837983345,13.643222222222224,0.5634280437587635,1.7484691358024689,0.1969663182599573
1.07,phenol,Oc1ccccc1,0.0001184600197433,C=C(C(=O)OCC);C=CCC;C=C(F),23,280,0.9830410740740742,0.2243918423275015,172.10671919316198,23.518740740740743,1.943036803358184,2.181703703703704,1.101765770680444
1.293,carbon_disulfide,S=C=S,9.378084896347484e-05,C=C(C(=O)O);C=C(C(=O)N(C)C);C=C(CO),23,348,1.134907913580247,0.0602015962195986,0.0032582996308228,22.008234567901237,0.3867277816199208,3.5351851851851857,0.285871857294255
1.261,glycerol,OCC(O)CO,2.46791707798618e-05,C=C(CN);C=CCC;CC=CC,14,298,0.8056847407407407,0.0147123082282122,6.971899789635512e-05,13.336617283950622,0.2808357266807009,2.3261481481481483,0.092232009000265
1.261,glycerol,OCC(O)CO,2.46791707798618e-05,C=Cc1ccccc1;C=Cc1cccc(C)c1;C=CCl,14,298,0.9502641975308642,0.0102343024856796,6.428731004441632e-05,18.5818024691358,0.4693708533969648,2.7976790123456787,0.0429109980896416
0.786,n-propyl_alcohol,CC(O)C,8.884501480750248e-05,C=CCC;C=C(C(=O)NCC);C=C(F),23,348,1.0033230246913585,0.0846445430460869,0.0017062743443347,22.64551851851852,0.8209322630529644,2.4842222222222223,0.2744328832472658
1.07,phenol,Oc1ccccc1,0.0001184600197433,C=C(C(=O)OCC);C=C(C(=O)O);C=C(CO),14,280,0.7676275925925926,0.072546115004978,185.5231593995567,14.78425925925926,0.5809875750945679,2.074,0.4091533565007166
1.587,carbon_tetrachloride,ClC(Cl)(Cl)Cl,0.0001046396841066,C=C(C(=O)O);CC=CCBr;C=C(C(=O)NCC),23,348,1.1964269135802468,0.0790608363605493,0.0021486134430402,22.842086419753084,0.653452279375101,3.623567901234568,0.3349532467198784
0.786,n-propyl_alcohol,CC(O)C,8.884501480750248e-05,CC=CCBr;C=Cc1cccc(C)c1,14,298,0.8916980370370371,0.0158480219012914,7.936359188203226e-05,18.5440987654321,0.350127934464394,2.611135802469136,0.1321925973428817
1.049,acetic_acid,CC(O)=O,8.884501480750248e-05,C=Cc1cccc(C)c1;C=C(CO);C=C(F),23,348,1.3719653086419752,0.0234067390362721,0.000341679682256,24.74143209876543,0.4411390122234391,3.0434814814814817,0.1885853188786726
1.49,chloroform,ClC(Cl)Cl,9.87166831194472e-05,CC=C;CC=CCBr,14,280,0.8016909753086419,0.0618270148391891,8.643720736255164e-05,12.917185185185184,0.3719982779434159,2.0209012345679014,0.280426949839003
1.293,carbon_disulfide,S=C=S,9.378084896347484e-05,CC=C;C=C(C(=O)O);C=C(CO),14,298,0.8044563209876545,0.0639142687693187,0.0023543962259963,12.37020987654321,0.4635611141684779,2.0069012345679016,0.3580440556704509
0.6795,n-heptane,CCCCCCC,0.0001382033563672,CC=C;C=C(Br);C=C(F),23,298,0.9846057654320988,0.0384252577729842,0.0004115784675808,17.265679012345675,0.3379725617893874,2.0093703703703705,0.3754343803341668
1.049,acetic_acid,CC(O)=O,8.884501480750248e-05,C=C;C=C(Br);C=C(F),14,348,0.7064424444444444,0.0360838073690528,0.0002079699723082,9.925876543209876,0.279135189279717,2.0976913580246914,0.1416201354498096
1.07,phenol,Oc1ccccc1,0.0001184600197433,C=C(C(=O)OCC);C=C(CN);C=C(CO),20,280,1.0285948148148147,0.0776629361083246,229.185843006832,21.01069135802469,0.8423442837667103,2.9849753086419755,0.3535450789462738
0.786,n-propyl_alcohol,CC(O)C,8.884501480750248e-05,C=C;C=CCC;C=C(CO),23,348,0.863464950617284,0.0416426114095875,0.0010057299352383,18.659913580246915,0.851995481897411,2.2272716049382715,0.4900848002294528
